,Date,Ticker,Open,High,Low,Close,Volume,Open_mom_pct,Open_cumulative_pct,High_mom_pct,High_cumulative_pct,Low_mom_pct,Low_cumulative_pct,Close_mom_pct,Close_cumulative_pct,Volume_mom_pct,Volume_cumulative_pct
0,2023-01-31,NVDA,16.992145,17.507929999999998,16.69229,17.260730000000002,473091766.05,,0.0,,0.0,,0.0,,0.0,,0.0
1,2023-02-28,NVDA,21.847557894736845,22.43614736842105,21.509726315789475,22.026626315789475,547455287.9473684,28.574455401227116,28.574455401227116,28.148486819521512,28.148486819521512,28.860248149232227,28.860248149232227,27.611209466746022,27.611209466746022,15.718625271848218,15.718625271848218
2,2023-03-31,NVDA,24.960386956521738,25.444921739130436,24.586552173913045,25.09275217391304,490136764.34782606,14.247949710364583,46.89367914716911,13.41038780545829,45.33369586884595,14.304346847337568,47.29286499283829,13.920088415563026,45.374802652686405,-10.46999177128285,3.6028947280440704
3,2023-04-30,NVDA,27.132573684210527,27.471605263157898,26.737652631578946,27.134163157894733,391610259.3684211,8.702536268658424,59.677154851318214,7.964982344240146,56.90949908503118,8.749093579490474,60.17965558697427,8.135460669411888,57.20171254573086,-20.101839353043417,-17.223192735290038
4,2023-05-31,NVDA,30.945186363636363,31.557604545454545,30.46407272727273,31.039413636363637,532015419.04545456,14.051791487972775,82.11465570495287,14.873536668701238,80.24749096811871,13.936975496841608,82.50385493705615,14.39237486612026,79.82677231127325,35.85328941674697,12.455015543269266
5,2023-06-30,NVDA,40.77207142857143,41.529333333333334,40.15092857142857,40.90250476190476,501571408.71428573,31.75577923318833,139.94658372189872,31.598497197453113,137.20298935015927,31.797638913472515,140.53577173310896,31.776022708064964,136.9685683160837,-5.722392479863025,6.019898190592432
6,2023-07-31,NVDA,44.803315,45.44309,44.12938,44.742295,435648227.75,9.887267019265632,163.6707431580886,9.424077760297944,159.5571835162695,9.90874076920476,164.36983781134882,9.387665279783786,159.21438432789338,-13.143329109063728,-7.914645949691435
7,2023-08-31,NVDA,45.313786956521746,46.14533043478261,44.26384782608695,45.23339565217391,593155339.5217391,1.1393620238184354,166.6749074735517,1.5453184076668514,163.568168451568,0.3047127018031004,165.17540628689625,1.0976206119375664,162.05957483938343,36.154654544382936,25.37849569316957
8,2023-09-30,NVDA,44.493795,45.06514,43.713775,44.307445,429168000.7,-1.8095860257906105,161.84919561362028,-2.3408445114706633,157.39844744638575,-1.2427135305728365,161.88003563321746,-2.0470509428345496,156.6950818418456,-27.646609226170337,-9.284407064771827
9,2023-10-31,NVDA,43.59685454545455,44.31316363636363,42.82057727272727,43.61898636363637,461190035.95454544,-2.0158776174193482,156.5706362878527,-1.6686431322223028,153.10338593062477,-2.043286646538145,156.52907583517464,-1.5538215673768452,152.70649829779134,7.461421914568533,-2.5157339335719286
10,2023-11-30,NVDA,47.44139523809524,48.053266666666666,46.81426666666667,47.513842857142855,435864230.0,8.818390071311978,179.19603580416265,8.440162523701833,174.46572305616178,9.32656598369357,180.45442936030148,8.929268692849535,175.27134053509235,-5.491403538701245,-7.868988370020691
11,2023-12-31,NVDA,47.973375,48.54932,47.401005,48.056484999999995,370702938.75,1.1213408864450436,182.3267751069685,1.032298879437965,177.2990296397119,1.2533323174986455,183.96945535933057,1.1420716789603214,178.41513655563807,-14.949905673608498,-21.642487704843884
12,2024-01-31,NVDA,55.86630476190476,56.80727142857143,55.18111904761905,56.24323809523809,462332809.0952381,16.452729794192635,228.77723655197596,17.00940698772182,224.46595016413386,16.413394710975115,230.57848292606374,17.03568851371069,225.84507199427884,24.717869961919227,-2.2741797103323136
13,2024-02-29,NVDA,72.40892,73.667945,71.016615,72.52988,554052002.45,29.611078285198577,326.1317214512941,29.680484817210264,320.76901723961663,28.69730847378351,325.44560991931013,28.95751108281379,320.20169482982465,19.83834838246754,17.113008978356127
14,2024-03-31,NVDA,89.377855,91.3231,87.33905999999999,89.42098,607607316.0,23.434868245514508,425.9951289257477,23.965857877534113,421.6099219039601,22.98398057975586,423.2299462805882,23.288470903302194,418.06024426545105,9.666116774811773,28.433289184699806
15,2024-04-30,NVDA,86.0716409090909,87.70633636363637,83.97662727272727,85.68364545454546,457856556.6818182,-3.6991423556865355,406.53782032280736,-3.960403924487488,400.9520620863596,-3.849861364746443,403.0863187299482,-4.179482874661566,396.4080050759466,-24.645976994487306,-3.2203497210246623
16,2024-05-31,NVDA,95.87257272727274,97.50592272727272,94.21348181818183,96.19743636363637,438647876.0,11.386946634994,464.21701160902717,11.173179464487726,456.92433501432055,12.190123464007163,464.4131621136575,12.2704757171757,457.31962879690695,-4.195349045785757,-7.280593855518447
17,2024-06-30,NVDA,124.52373684210527,126.89663157894738,121.73500000000001,124.5667894736842,391784990.42105263,29.88463050463459,632.8311807726762,30.14248573789866,624.795173266899,29.211868249313476,629.2887914120831,29.490757947861223,621.6774115213215,-10.683486263808417,-17.18625887484887
18,2024-07-31,NVDA,122.7860909090909,124.87027272727273,119.51286363636363,121.89377272727273,291276469.95454544,-1.395433494914855,622.6050090149943,-1.5968578727907135,613.2212244809795,-1.8253882315163117,615.9764396398795,-2.1458502364116616,606.1912950800616,-25.65399975085578,-38.43129581676949
19,2024-08-31,NVDA,116.80608181818182,119.96295454545454,113.56094545454545,117.10362272727274,368482702.0,-4.87026587998195,587.4122238138964,-3.9299331014805983,585.1921074933161,-4.9801485804304875,580.3197491449373,-3.9297741737123526,578.4395719490005,26.506168540666142,-22.11179131765826
20,2024-09-30,NVDA,115.08245,117.54105,112.6027,115.04400000000001,313668084.65,-1.475635336236003,577.268526133693,-2.0188770396921685,571.3589213573507,-0.8438160238186776,574.5791020884492,-1.7588035957431192,566.5071523626173,-14.875764059611141,-33.698257471500966
21,2024-10-31,NVDA,134.3783043478261,136.2773043478261,132.1061304347826,134.31613043478262,244743157.3043478,16.766982583205436,690.8260219520613,15.940179492888728,678.374738463234,17.32057085201564,691.42005341857,16.751964843696854,678.160196207128,-21.97384136883439,-48.26729719948636
22,2024-11-30,NVDA,142.9658,144.89555000000001,140.2394,142.50074999999998,224919253.0,6.390537292348886,741.3640538025069,6.324050577179907,727.5995506036409,6.1566178181508,740.1447614437564,6.093549254824171,725.5777710444457,-8.099880921163404,-52.45758452362732
23,2024-12-31,NVDA,137.43880952380954,139.5652380952381,134.91219047619046,137.21761904761905,194581316.47619048,-3.865952889565516,708.8373158527633,-3.6787271277564537,697.1544214263943,-3.7986539615896264,708.2305691800852,-3.7074408046139595,694.9699638869215,-13.488367989471106,-58.870280474163735
24,2025-01-31,NVDA,136.4955,138.9733,132.5212,135.7225,297530626.8,-0.6863487300842297,703.2858712069606,-0.4241300364738243,693.7734500880458,-1.7722568047788378,693.9066479194885,-1.0895969905294733,686.3079950847964,52.908116867637034,-37.10932040010295
25,2025-02-28,NVDA,130.59105263157895,133.20631578947368,127.51552631578947,130.35473684210524,250321590.57894737,-4.325745074688214,668.5377721975592,-4.149706605892156,660.8341807939242,-3.7772625694685202,663.9187092711035,-3.9549545269905506,655.2098714371016,-15.86695014519851,-47.08815317819515
26,2025-03-31,NVDA,115.32309523809523,117.70352857142858,112.58190952380953,114.92333333333333,294329455.7619048,-11.691426851851316,578.6847407322339,-11.638177308759534,572.2869498074791,-11.71121448771435,574.4545507165855,-11.838007488338153,565.8080703037085,17.580531140432342,-37.78596947070989
27,2025-04-30,NVDA,104.50261904761904,107.81979523809525,101.57143333333335,105.47428571428571,324333639.6666667,-9.382748675047548,515.0054572134303,-8.397142764785814,515.8340548431212,-9.779969301504533,508.49310270390305,-8.2220445100046,511.065034412135,10.194081264171384,-31.44382064083766
28,2025-05-31,NVDA,126.8597619047619,128.9256619047619,125.20399047619048,127.31190476190477,226630770.66666666,21.393858891665964,646.5788569057166,19.575131468260707,636.384380704983,23.266932805113317,650.0707840337694,20.704211362733417,637.5812307005831,-30.124186038923984,-52.095811652170134
29,2025-06-30,NVDA,145.05575,146.858,143.801505,145.695,191115484.95,14.343388180799565,753.6635604274798,13.909052573633328,738.8084713612633,14.853771395845495,761.4845836011716,14.439415758074459,744.0836511549627,-15.67099013615556,-59.60287228296393
30,2025-07-31,NVDA,168.12568181818182,169.74181818181816,166.1444090909091,168.0640909090909,163491112.86363637,15.90418292151936,889.4317746122213,15.582275519085197,869.5139184462022,15.537322847148992,895.3362246337027,15.353368961934798,873.6789284641548,-14.454282495000736,-65.44198724305058
31,2025-08-31,NVDA,179.16857142857143,181.31559523809523,176.53536666666665,179.4142857142857,171863550.57142857,6.568234841320586,954.4199771633977,6.818459458163617,935.61983191671,6.254172278569969,957.5862668733089,6.753491923110655,939.4362562550118,5.121035364641147,-63.672259188449985
